#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57872.87729453          5.41          0.31        48.034       -43.277       215.659        46.781
   57872.87854274          2.84          0.46        83.974        11.187       180.074       101.188
   57872.88165785          5.14          0.20       240.652       -52.474        24.412        37.485
   57872.88224503          3.13          1.48       124.449        25.974       140.915       115.913
   57872.88543770          2.84          1.05       286.454        14.240       340.120       104.272
   57872.88645670          3.07          1.31       132.746         0.563       134.174        90.490
   57872.89066733          4.80          0.20       172.546       -24.591        95.893        65.308
   57872.89211492          2.82          2.89       178.602        37.185        90.360       127.088
   57872.89913084          3.24          0.29       267.392        21.868         4.139       111.868
   57872.90132612          4.14          1.18       264.098        -5.737         8.176        84.259
   57872.90199088          3.01          0.38       298.817        39.318       333.777       129.367
