#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56056.14974539          4.96          0.30       152.581       -50.693       218.568        39.236
   56056.15194470          2.72          0.54       262.387        12.666       109.525       102.652
   56056.15334543          3.08          0.47       299.994         6.441        72.418        96.474
   56056.15351965          4.93          0.97        77.472       -66.563       295.176        23.453
   56056.15747767          4.33          0.48        93.278       -51.043       280.718        38.951
   56056.15899355          3.04          0.66       262.252        35.617       112.240       125.602
   56056.16081081          3.30          0.49        77.963       -48.462       297.227        41.553
   56056.16333337          2.81          3.01       106.026        17.548       269.966       107.530
   56056.16649362          2.72          0.45       291.816        20.507        85.360       110.529
   56056.16817228          2.94          0.87       255.827        23.896       121.957       113.872
   56056.17076429          3.06          1.02       241.676        25.752       137.042       115.713
   56056.17316002          2.91          0.51       267.155        -0.771       112.398        89.221
   56056.17473431          3.43          2.08       295.286        17.630        84.861       107.656
   56056.17892377          4.79          0.30       283.565       -39.945        98.010        50.072
