#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57129.81412179          2.94          1.58       334.300         8.025       254.205        98.101
   57129.81412691          4.98          0.28        69.412       -66.291       159.283        23.728
   57129.82006697          2.86          1.00        63.791        12.253       166.841       102.281
   57129.82096795          3.02          0.55       212.691        15.313        18.288       105.244
   57129.82229568          3.27          1.52       170.523         6.501        60.921        96.415
   57129.82357866          5.11          0.64       112.484       -35.572       119.482        54.383
   57129.82492990          5.32          0.20       331.080       -28.595       261.305        61.483
   57129.82598500          4.08          0.20       138.961       -11.884        93.829        78.044
   57129.82681388          2.56          1.10       239.321        40.481       353.819       130.442
   57129.82702095          3.07          0.41        46.912         7.083       186.240        97.133
   57129.83064884          5.40          0.35       288.342       -44.550       306.045        45.487
