#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   58236.61165235          5.08          0.26       192.396       -32.651       334.066        57.254
   58236.61321056          2.78          2.87       160.212        83.818         6.543       173.732
   58236.61601447          3.05          1.29       319.216        35.175       208.884       125.244
   58236.61805926          2.96          0.30       256.166        11.020       272.644       100.999
   58236.61836715          4.71          0.28        60.788       -16.909       108.150        73.132
   58236.62165762          2.93          0.64       314.551        19.017       215.567       109.082
   58236.62214799          5.12          0.34        88.765       -26.036        81.557        63.960
   58236.62555094          3.39          1.93       217.248        51.528       314.320       141.453
   58236.62761089          2.65          3.36       299.027        79.415       233.648       169.458
   58236.62780716          2.90          0.39       318.209        45.761       214.169       135.830
   58236.62847957          2.99          2.43       287.544         3.275       245.017        93.305
   58236.62941175          3.11          0.30        49.879        44.350       122.948       134.408
