#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57464.98273777          5.33          0.32       165.846       -45.656        93.708        44.251
   57464.98798215          2.95          0.52       236.575        19.879        24.891       109.832
   57464.98821406          5.25          0.20       262.390       -39.431       359.057        50.566
   57464.99170589          3.07          0.90        28.111        -1.373       234.678        88.702
   57464.99266216          4.87          0.72         8.939       -28.382       254.208        61.705
   57464.99354128          4.69          0.29       313.121       -27.518       310.298        62.550
   57464.99692132          3.35          0.33       299.776        27.090       324.933       117.139
   57464.99977198          5.41          0.22       153.421       -47.606       112.305        42.305
   57465.00030383          4.58          0.20       220.168       -69.177        45.537        20.760
   57465.00172087          2.96          0.45       333.616        27.900       292.807       117.983
   57465.00294017          3.40          1.10       307.458        12.254       319.400       102.313
   57465.00362476          3.00          0.35        79.280        13.350       187.785       103.359
