#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56403.58113600          2.96          0.31       141.048        73.317         7.643       163.266
   56403.59008400          2.77          0.39       196.282        15.916       315.788       105.848
   56403.59106736          2.97          0.34       344.998        24.148       167.438       114.213
   56403.59859238          3.39          1.15       103.823        39.942        51.264       129.925
   56403.59949803          3.06          1.50        43.957        49.969       111.459       140.018
   56403.60116285          2.78          1.64        87.165        85.711        68.014       175.716
   56403.61493514          4.77          0.20       331.878       -31.723       189.147        58.340
   56403.61704073          3.03          1.20        19.620        -3.336       142.187        86.727
   56403.61899929          4.49          0.20        63.733       -19.118        98.802        70.908
   56403.62088671          2.80          0.99       247.792        66.886       275.540       156.859
   56403.62254906          4.97          1.04        17.593       -16.574       146.209        73.490
   56403.62392999          3.56          1.52       170.371        12.831       353.910       102.761
